START_TIME,Country,Operator,Unique Roamers,Active Roamers,Unique Roamer Per Country (%),DIAMETER Update Location Procedure Count,DIAMETER Update Location Success Ratio,DIAMETER Auth Info Procedure Count,DIAMETER Auth Info Success Ratio,DIAMETER Purge Procedure Count,DIAMETER Purge Success Ratio,GTPv1-C Create PDP Procedure Count,GTPv1-C Create PDP Success Ratio,GTPv2-C Create Session Procedure Count,GTPv2-Create Session Success Ratio,Total Data UL MB,Total Data DL MB,Data Volume 3G vs 4G,Average RTT mSec,HTTP Throughput DL Kbps,HTTP Throughput UL Kbps,Internet Performance,Average Video vMOS,DNS Success Ratio,GTPv1-C Create PDP Latency (msec),GTPv2-C Create Session Latency (msec),GTPv2-C Modify Bearer Procedure Count,GTPv2-C Modify Bearer Latency (msec),GTPv2-C Modify Bearer Success Ratio,GTPv2-C Create Bearer Procedure Count,GTPv2-C Create Bearer Latency (msec),GTPv1-C Update PDP Success Ratio,GTPv1-C Update PDP Procedure Count,GTPv1-C Update PDP Latency (msec),GTPv2-C Update Bearer Success Ratio,GTPv1-C Update Bearer Procedure Count,GTPv1-C Update Bearer Latency (msec),GTPv1-C Delete PDP Success Ratio,GTPv1-C Delete PDP Procedure Count,GTPv1-C Delete PDP Latency (msec),GTPv2-C Delete Session Success Ratio,GTPv2-C Delete Session Procedure Count,GTPv2-C Delete Session Latency (msec),GTPv2-C Delete Bearer Success Ratio,GTPv2-C Delete Bearer Procedure Count,GTPv2-C Delete Bearer Latency (msec),MAP Send Auth Info Success Ratio,MAP Send Authentication Info Procedure Count,MAP Send Authentication Info Latency (msec),MAP Update GPRS Location Success Ratio,MAP Update GPRS Location Procedure Count,MAP Update GPRS Location Latency (msec),GPRS MM Attach Success Ratio,GPRS MM Attach Procedure Count,GPRS MM Attach Latency (msec),MAP Update Location Success Ratio,MAP Update Location Procedure Count,MAP Update Location  Latency (msec),MAP Cancel Location Success Ratio,MAP Cancel Location Procedure Count,MAP Cancel Location Latency (msec),MAP Purge Success Ratio,MAP Purge Procedure Count,MAP Purge Latency (msec),DIAMETER Cancel Location Success Ratio,DIAMETER Auth Info Latency (msec),DIAMETER Purge Latency (msec),MAP MO Forward-SM Success Ratio,MAP MO Forward-SM Procedure Count,MAP MO Forward-SM Latency (msec),MAP Forward-SM Success Ratio,MAP Forward-SM Procedure Count,MAP Forward-SM Latency (msec),MAP MT Forward-SM Success Ratio,MAP MT Forward-SM Procedure Count,MAP MT Forward-SM Latency (msec),MT SRI for SM Success Ratio,MT SRI for SM Procedure Count,MT SRI for SM Latency (msec),Provide Roaming Number Success Ratio,Provide Roaming Number Procedure Count,Provide Roaming Number Latency (msec),Provide Subscriber Info Success Ratio,Provide Subscriber Info Procedure Count,Provide Subscriber Info Latency (msec),Internet Latency (msec),USSD Procedure Count,USSD Success Ratio,USSD Latency (msec),PUSSR Procedure Count,PUSSR Success Ratio,PUSSR Latency (msec),CAP Initial DP Procedure Count,CAP Initial DP Success Ratio,CAP Initial DP Latency (msec),MM Location Area Update Success Ratio,MM Location Area Update Procedure Count,MM Location Area Update Latency (msec),GMM Routing Area Update Success Ratio,GMM Routing Area Update Procedure Count,GMM Routing Area Update Latency (msec),GMM Combined RA LA Update Success Ratio,GMM Combined RA LA Update Procedure Count,GMM Combined RA LA Update Latency (msec),S1AP Attach Success Ratio,S1AP Attach Procedure Count,S1AP Attach Latency (msec),GTP-C Create Session Latency (msec),GTP-C Create Session Procedure Count,GTP-C Create Session Success Ratio,MAP Update Location UDTS Count,MAP Update Location UDTS Ratio,MAP Update GPRS Location UDTS Count,MAP Update GPRS Location UDTS Ratio,MAP Send Authentication Info UDTS Count,MAP Send Authentication Info UDTS Ratio,Video Streaming Playout Time,Effective Throughput DL (Kbps),Effective Throughput UL (Kbps),Peak Throughput DL (Kbps),Peak Throughput UL (Kbps),HTTP Success Ratio,Average TCP missing packet ratio DL,DIAMETER Notify Success Ratio,DIAMETER Notify Count,DIAMETER Notify Latency
2025-02-21 13:00:00.000,SERBIA,VIP MOBILE DOO [S],1,0,0.014300000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,100.000000000000000000,2,326.000000000000000,,0,,,0,,0E-18,1,33.000000000000000,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,0E-18,0,,0,0E-18,,,,,,,,,0,
2025-02-21 13:00:00.000,ALGERIA,ATM MOBILIS (PTT ALGERIA) [S],3,0,0.375000000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,100.000000000000000000,5,1227.000000000000000,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,0E-18,,,,,,,,,0,
2025-02-21 13:00:00.000,ALGERIA,ATM MOBILIS PTT ALGERIA,1,1,0.125000000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,ALGERIA,ATM MOBILIS PTT ALGERIA [S],2,0,0.250000000000000000,0,,1,100.000000000000000000,0,,0,,0,,0.0000,0.0000,,,,,,,,,,9,12.000000000000000,100.000000000000000000,0,,100.000000000000000000,2,67.000000000000000,100.000000000000000000,2,1708.000000000000000,100.000000000000000000,1,170.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,49.000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,ALGERIA,WATANYA TELECOM ALGERIE [S],2,0,0.250000000000000000,2,100.000000000000000000,2,100.000000000000000000,0,,0,,0,,0.0000,0.0000,,,,,,,,,,11,18.000000000000000,100.000000000000000000,0,,100.000000000000000000,2,111.000000000000000,100.000000000000000000,2,1074.000000000000000,,0,,,0,,,0,,,0,,100.000000000000000000,2,997.000000000000000,,0,,,0,,,0,,,0,,,47.000000000000000,,,0,,,0,,0E-18,2,508.000000000000000,100.000000000000000000,7,12.000000000000000,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,0E-18,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,NETHERLANDS,KPN B V,2692,2692,0.260300000000000000,0,,0,,10,100.000000000000000000,0,,0,,1149.0000,5696.0000,0E-28,101.000000000000000000000,6882.000000000000000000000000000000000000000,,90.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.013076923076923,91.762951919493104700,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,44.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,143.00000000000000000000,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,3589.041095890410959,803.158706848967657242187500000000000,230.077152794083118101562500000000000,1438.609406417560321718750000000000000,325.022926401869158875000000000000000,0.856553308823529,0.001400000000000,,0,
2025-02-21 13:00:00.000,NETHERLANDS,KPN B V [S],3131,58,0.302800000000000000,179,100.000000000000000000,803,99.750933997509340000,0,,75,94.666666666666666700,692,95.520231213872832400,9.0000,17.0000,0E-28,,,,,,,285.000000000000000,243.000000000000000,75603,4.000000000000000,99.980159517479465100,137,324.000000000000000,97.887323943661971800,142,69.000000000000000,95.049504950495049500,101,133.000000000000000,97.500000000000000000,40,164.000000000000000,95.000000000000000000,480,4.000000000000000,100.000000000000000000,148,195.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,,43.000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,248.000000000000000,767,95.436766623207301200,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,NETHERLANDS,KPN TELECOM  NETHERLANDS [S],318,0,0.030800000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,97.619047619047619000,378,777.000000000000000,100.000000000000000000,171,910.000000000000000,,0,,99.772727272727272700,440,1309.000000000000000,100.000000000000000000,290,414.000000000000000,100.000000000000000000,13,37.000000000000000,,,,3.061224489795918400,98,56.000000000000000,,0,,77.777777777777777800,72,3677.000000000000000,100.000000000000000000,842,14.000000000000000,95.000000000000000000,20,481.000000000000000,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,0E-18,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:00:00.000,NETHERLANDS,T-MOBILE NETHERLANDS BV [S],1,0,0.000100000000000000,0,,83,1.204819277108433700,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,42.000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,NETHERLANDS,T-MOBILE NETHERLANDS BV [S],97,0,0.009400000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,99.512195121951219500,205,1018.000000000000000,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,0E-18,,,,,,,,,0,
2025-02-21 13:00:00.000,NETHERLANDS,VODAFONE NETHERLANDS,2220,2220,0.214700000000000000,0,,0,,0,,0,,0,,964.0000,4195.0000,0E-28,82.000000000000000000000,1922.000000000000000000000000000000000000000,,92.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.159696969696970,91.134903640256959300,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,106.00000000000000000000,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,2125.000000000000000,901.781213064282446242187500000000000,201.390233587676360492187500000000000,1744.178812186454849500000000000000000,465.795465686274509804687500000000000,0.824038461538462,0.003450000000000,,0,
2025-02-21 13:00:00.000,NETHERLANDS,VODAFONE NETHERLANDS [S],1881,0,0.181900000000000000,216,100.000000000000000000,1229,99.837266069975589900,0,,86,95.348837209302325600,637,88.697017268445839900,0.0000,0.0000,,,,,,,,273.000000000000000,288.000000000000000,12248,4.000000000000000,100.000000000000000000,0,,93.859649122807017500,114,85.000000000000000,98.412698412698412700,63,219.000000000000000,96.610169491525423700,118,172.000000000000000,97.920000000000000000,432,4.000000000000000,100.000000000000000000,16,102.000000000000000,98.989898989898989900,396,853.000000000000000,100.000000000000000000,221,889.000000000000000,,0,,100.000000000000000000,407,1321.000000000000000,100.000000000000000000,242,391.000000000000000,100.000000000000000000,1,15.000000000000000,,50.000000000000000,,3.384615384615384600,325,31.000000000000000,,0,,77.777777777777777800,216,4785.000000000000000,100.000000000000000000,952,15.000000000000000,87.804878048780487800,82,448.000000000000000,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,286.000000000000000,723,89.488243430152143800,0,0E-18,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:00:00.000,BENIN,ETISALAT BENIN  TELECEL,1,1,0.250000000000000000,0,,0,,0,,0,,0,,,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,BENIN,ETISALAT BENIN  TELECEL [S],3,0,0.750000000000000000,0,,1,100.000000000000000000,0,,0,,1,100.000000000000000000,0.0000,0.0000,,,,,,,,,411.000000000000000,8,2.000000000000000,100.000000000000000000,0,,,0,,,0,,,0,,100.000000000000000000,1,1.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,24.000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,411.000000000000000,1,100.000000000000000000,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,FRANCE,FREE MOBILE,72,35,0.017000000000000000,0,,0,,0,,0,,33,90.909090909090909100,2.0000,10.0000,0E-28,206.000000000000000000000,,,74.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.030000000000000,93.750000000000000000,,279.000000000000000,145,12.000000000000000,100.000000000000000000,0,,,0,,100.000000000000000000,7,172.000000000000000,,0,,75.000000000000000000,12,2.000000000000000,100.000000000000000000,6,20.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,72.00000000000000000000,0,,,0,,,0,,,,0,,,0,,,0,,,0,,279.000000000000000,33,90.909090909090909100,0,,0,,0,,3000.000000000000000,257.924418604651162789062500000000000,96.121484375000000000000000000000000,701.116071428571428570312500000000000,,1.000000000000000,,,0,
2025-02-21 13:00:00.000,FRANCE,ORANGE FRANCE,4148,3213,0.981800000000000000,1243,95.575221238938053100,1107,95.483288166214995500,197,99.492385786802030500,827,97.339782345828295000,1793,95.649749023982152800,1569.0000,9381.0000,26.2300000000000000000000000000,116.000000000000000000000,2462.000000000000000000000000000000000000000,,87.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.088173913043478,91.018371512814697200,250.000000000000000,314.000000000000000,37450,5.000000000000000,99.986648865153538100,1,118.000000000000000,97.881355932203389800,1652,102.000000000000000,99.107142857142857100,560,329.000000000000000,97.073578595317725800,1196,241.000000000000000,93.990000000000000000,599,3.000000000000000,100.000000000000000000,160,919.000000000000000,90.747493163172288100,2194,367.000000000000000,99.941002949852507400,1695,411.000000000000000,,0,,100.000000000000000000,2160,512.000000000000000,100.000000000000000000,1303,159.000000000000000,100.000000000000000000,31,33.000000000000000,90.276569838232736100,52.000000000000000,45.000000000000000,0E-18,3,11.000000000000000,,0,,77.310924369747899200,357,3955.000000000000000,100.000000000000000000,1429,13.000000000000000,94.308943089430894300,123,203.000000000000000,,0,,183.00000000000000000000,0,,,0,,,0,,,,0,,,0,,,0,,,0,,294.000000000000000,2620,96.183206106870229000,0,0E-18,0,0E-18,0,0E-18,2514.705882352941176,818.613738261379940000000000000000000,175.374044691437571593750000000000000,1487.711371222768798312500000000000000,333.737248411016949156250000000000000,0.961691478942214,0.000116591928251,0.997887026341738273,7099,43.394975723031455
2025-02-21 13:00:00.000,FRANCE,ORANGE FRANCE [S],5,0,0.001200000000000000,0,,5,100.000000000000000000,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,120.000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,IRAQ,ASIA CELL TELECOM COMPANY LTD,3,3,0.088200000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,0E-28,127.000000000000000000000,,,84.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,100.000000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,10.00000000000000000000,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,,,,,0E-15,,,0,
2025-02-21 13:00:00.000,IRAQ,ASIA CELL TELECOM COMPANY LTD [S],9,0,0.264700000000000000,2,100.000000000000000000,0,,0,,74,100.000000000000000000,11,100.000000000000000000,0.0000,0.0000,,,,,,,,467.000000000000000,250.000000000000000,0,,,0,,100.000000000000000000,10,97.000000000000000,,0,,100.000000000000000000,11,202.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,439.000000000000000,85,100.000000000000000000,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,IRAQ,ASIACELL [S],5,0,0.147100000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,100.000000000000000000,6,1495.000000000000000,,0,,,0,,100.000000000000000000,9,2223.000000000000000,100.000000000000000000,2,688.000000000000000,100.000000000000000000,3,20.000000000000000,,,,,0,,,0,,,0,,100.000000000000000000,3,13.000000000000000,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,0E-18,0,,0,0E-18,,,,,,,,,0,
2025-02-21 13:00:00.000,IRAQ,ATHEER IRAQ,2,2,0.058800000000000000,0,,0,,0,,0,,0,,1.0000,0.0000,56.8400000000000000000000000000,226.000000000000000000000,,,78.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,100.000000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,166.00000000000000000000,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,,,,,0E-15,,,0,
2025-02-21 13:00:00.000,IRAQ,ATHEER IRAQ [S],9,0,0.264700000000000000,4,100.000000000000000000,1,100.000000000000000000,0,,3,100.000000000000000000,6,100.000000000000000000,0.0000,0.0000,,,,,,,,253.000000000000000,229.000000000000000,20,24.000000000000000,100.000000000000000000,0,,100.000000000000000000,10,70.000000000000000,100.000000000000000000,2,205.000000000000000,100.000000000000000000,3,146.000000000000000,100.000000000000000000,4,4.000000000000000,100.000000000000000000,1,173.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,,48.000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,237.000000000000000,9,100.000000000000000000,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,IRAQ,ATHEER TELECOM IRAQ [S],6,0,0.176500000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,100.000000000000000000,9,676.000000000000000,100.000000000000000000,8,1001.000000000000000,,0,,100.000000000000000000,2,1476.000000000000000,,0,,,0,,,,,,0,,,0,,,0,,100.000000000000000000,1,2.000000000000000,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,0E-18,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:00:00.000,PANAMA,MOVISTAR (TELEFONICA MOVILES PANAMA) [S],3,0,0.500000000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,100.000000000000000000,8,87.000000000000000,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,0E-18,1,12879.000000000000000,100.000000000000000000,4,23.000000000000000,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,0E-18,,,,,,,,,0,
2025-02-21 13:00:00.000,PANAMA,TELEFONICA MOVILES PANAMA  SA,1,1,0.166700000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,0E-28,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,PANAMA,TELEFONICA MOVILES PANAMA  SA [S],2,0,0.333300000000000000,0,,2,100.000000000000000000,0,,0,,1,100.000000000000000000,0.0000,0.0000,,,,,,,,,293.000000000000000,1,61.000000000000000,100.000000000000000000,0,,100.000000000000000000,2,114.000000000000000,100.000000000000000000,2,2025.000000000000000,,0,,,0,,100.000000000000000000,1,280.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,,54.000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,293.000000000000000,1,100.000000000000000000,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,SEYCHELLES,AIRTEL TELECOM SEYCHELLES [S],5,0,0.263200000000000000,0,,0,,0,,0,,2,100.000000000000000000,0.0000,0.0000,,,,,,,,,221.000000000000000,0,,,0,,100.000000000000000000,1,215.000000000000000,,0,,,0,,,0,,100.000000000000000000,4,222.000000000000000,100.000000000000000000,2,138.000000000000000,100.000000000000000000,1,1910.000000000000000,,0,,,0,,,0,,,0,,,,,,0,,,0,,0E-18,1,1015.000000000000000,100.000000000000000000,1,7.000000000000000,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,221.000000000000000,2,100.000000000000000000,0,,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:00:00.000,SEYCHELLES,CABLE & WIRELESS SEYCHELLES,1,1,0.052600000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,0E-28,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,SEYCHELLES,CABLE & WIRELESS SEYCHELLES [S],8,0,0.421100000000000000,1,100.000000000000000000,0,,0,,0,,4,75.000000000000000000,0.0000,0.0000,,,,,,,,,2717.000000000000000,9,939.000000000000000,88.888888888888888900,0,,100.000000000000000000,13,44.000000000000000,90.000000000000000000,10,2630.000000000000000,100.000000000000000000,1,349.000000000000000,100.000000000000000000,1,20.000000000000000,100.000000000000000000,1,190.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,2717.000000000000000,4,75.000000000000000000,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,SEYCHELLES,CABLE AND WIRELESS SEYCHELLES [S],5,0,0.263200000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,100.000000000000000000,5,4473.000000000000000,100.000000000000000000,3,2609.000000000000000,,0,,,0,,,0,,,0,,,,,,0,,,0,,0E-18,1,1336.000000000000000,100.000000000000000000,1,,100.000000000000000000,1,1300.000000000000000,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:00:00.000,LA REUNION,ORANGE REUNION,0,0,0E-18,0,,0,,2,100.000000000000000000,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,81.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,LA REUNION,ORANGE REUNION [S],15,0,1.000000000000000000,8,100.000000000000000000,42,100.000000000000000000,0,,18,100.000000000000000000,14,100.000000000000000000,0.0000,0.0000,,,,,,,,267.000000000000000,289.000000000000000,0,,,0,,100.000000000000000000,10,95.000000000000000,,0,,90.909090909090909100,22,178.000000000000000,100.000000000000000000,8,2.000000000000000,,0,,100.000000000000000000,9,1279.000000000000000,100.000000000000000000,9,1324.000000000000000,,0,,100.000000000000000000,9,1918.000000000000000,100.000000000000000000,3,604.000000000000000,,0,,,41.000000000000000,,,0,,,0,,100.000000000000000000,2,4924.000000000000000,100.000000000000000000,11,15.000000000000000,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,277.000000000000000,32,100.000000000000000000,0,0E-18,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:00:00.000,UNITED ARAB EMIRATES,DU,8,8,0.065000000000000000,0,,0,,1,100.000000000000000000,0,,0,,4.0000,1.0000,0E-28,179.000000000000000000000,,,78.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,96.296296296296296300,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,18.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,16.00000000000000000000,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,,41.742187500000000000000000000000000,,,0E-15,,,0,
2025-02-21 13:00:00.000,UNITED ARAB EMIRATES,DU [S],51,0,0.414600000000000000,5,100.000000000000000000,4,75.000000000000000000,0,,0,,16,93.750000000000000000,0.0000,0.0000,,,,,,,,,275.000000000000000,15,76.000000000000000,100.000000000000000000,0,,100.000000000000000000,20,70.000000000000000,100.000000000000000000,52,516.000000000000000,,0,,100.000000000000000000,6,4.000000000000000,100.000000000000000000,6,165.000000000000000,100.000000000000000000,17,1715.000000000000000,100.000000000000000000,10,1259.000000000000000,,0,,73.333333333333333300,15,1527.000000000000000,100.000000000000000000,7,605.000000000000000,100.000000000000000000,1,27.000000000000000,,48.000000000000000,,63.636363636363636400,22,51.000000000000000,,0,,33.333333333333333300,18,6807.000000000000000,100.000000000000000000,45,14.000000000000000,0E-18,1,684.000000000000000,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,275.000000000000000,16,93.750000000000000000,0,0E-18,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:00:00.000,UNITED ARAB EMIRATES,ETISALAT,2,2,0.016300000000000000,0,,0,,0,,0,,0,,5.0000,0.0000,0E-28,207.000000000000000000000,,,74.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,100.000000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,12.00000000000000000000,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:00:00.000,UNITED ARAB EMIRATES,ETISALAT [S],62,0,0.504100000000000000,6,100.000000000000000000,16,100.000000000000000000,0,,0,,30,100.000000000000000000,0.0000,0.0000,,,,,,,,,274.000000000000000,146,6.000000000000000,99.315068493150684900,0,,88.888888888888888900,9,70.000000000000000,100.000000000000000000,18,1095.000000000000000,100.000000000000000000,3,165.000000000000000,94.440000000000000000,18,3.000000000000000,100.000000000000000000,8,181.000000000000000,100.000000000000000000,27,1085.000000000000000,80.000000000000000000,10,943.000000000000000,,0,,100.000000000000000000,31,1543.000000000000000,100.000000000000000000,20,467.000000000000000,,0,,,43.000000000000000,,,0,,,0,,0E-18,1,609.000000000000000,100.000000000000000000,3,4.000000000000000,66.666666666666666700,3,517.000000000000000,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,274.000000000000000,30,100.000000000000000000,0,0E-18,0,0E-18,0,0E-18,,,,,,,,,0,
